Timestamp[nanosec], gx[rad/s], gy[rad/s], gz[rad/s], ax[m/s^2], ay[m/s^2], az[m/s^2], label
179578762892308,-0.4950055,0.0142771425,0.10480065,15.591517,-1.9369683,-5.791751,3
179578782892308,-0.49256206,0.019164065,0.024777306,11.980951,0.9433443,0.08619389,3
179578802892308,-0.52005094,0.12789808,-0.106558725,6.7207294,-1.4245936,-0.08858817,3
179578822892308,-0.5072228,0.019774929,0.030275093,12.419104,1.7238779,5.5547175,3
179578842892641,-0.52005094,0.108961254,-0.011263744,10.218765,-2.0806248,-4.520391,3
179578862892641,-0.4632405,-0.16653897,0.24346706,7.9178667,0.07422252,-1.2306572,3
179578882892641,-0.556092,0.1169025,-0.21284927,9.663293,-0.96489275,3.15326,3
179578902892641,-0.46751654,-0.098732926,0.23430407,11.523644,-2.2075214,1.5203645,3
179578922892641,-0.5292139,0.105906926,-0.016150665,9.143736,2.291321,-1.89866,3
179578942892341,-0.5261596,0.11384817,-0.030200567,11.056761,-3.5674694,-3.5435266,3
179578962892341,-0.45346665,-0.04070073,0.24591053,3.8356283,1.1612233,5.401484,3
179578982892341,-0.57441795,0.24579507,-0.20185369,14.561979,-3.1915684,-0.9313729,3
179579002892341,-0.43025377,-0.12683272,0.3906856,10.786208,0.38308397,0.55307746,3
179579022892341,-0.5548703,0.19387153,-0.15726054,8.674458,-2.466103,-4.2474437,3
179579042892341,-0.45163405,-0.21479732,0.19765218,10.826911,-0.75659084,3.9768906,3
179579062892341,-0.5169966,0.20181277,-0.11144565,4.0582957,0.43815228,1.7645805,3
179579082892341,-0.50355756,0.013055412,0.050433647,12.349669,-4.041536,-6.0455437,3
179579102892341,-0.42353424,0.022218391,0.30699703,5.504438,1.2522057,1.6233183,3
179579122892341,-0.5676984,0.28000352,-0.39977404,6.074275,-2.875524,0.6392714,3
179579142892341,-0.44674712,-0.23067982,0.21781074,16.702461,0.5363176,4.6137676,3
179579162892341,-0.48889685,0.17798904,0.028442496,6.7135468,-1.2905141,-3.5171897,3
179579182892341,-0.52371615,-0.27954903,-0.017372396,6.8428373,-2.9497466,-2.9401696,3
179579202892341,-0.447358,-0.11278283,0.15428074,11.904334,1.1492519,5.288953,3
179579222892341,-0.5310465,0.13339587,-0.20490801,11.435057,-2.310475,-3.7925313,3
179579242892341,-0.48156646,-0.09628946,0.15855679,12.59628,0.96489275,-3.869148,3
179579262892341,-0.49561638,0.24946027,-0.054024313,7.144516,-1.3527653,2.9401696,3
179579282892341,-0.54448557,0.0008381071,-0.14504322,11.813352,-2.6145482,4.4126487,3
179579302892341,-0.43086463,0.003281568,0.23919101,11.624205,2.3416007,0.5818088,3
179579322892341,-0.54020953,0.05153992,-0.17436476,7.266624,-1.7310607,-6.5746784,3
179579342892641,-0.5261596,-0.22273856,0.024777306,10.376787,-0.102953814,0.64166564,3
179579362892641,-0.45713183,0.21158662,0.113963634,9.517242,-0.44772938,1.3719195,3
179579382892641,-0.5505942,0.050318193,-0.16581266,10.534809,-1.0678465,-1.1037607,3
179579402892641,-0.48400992,0.19203892,0.12068315,7.0080423,-0.5027977,-3.737463,3
179579422892641,-0.4980598,0.17371297,0.02783163,4.233078,-1.7382435,0.18435916,3
179579442892307,-0.5365443,-0.17264763,-0.07968065,6.3735595,0.28970724,3.816474,3
179579462892307,-0.4772904,0.050318193,0.06692701,12.84289,-2.4517374,-3.9361877,3
179579482892307,-0.47667953,-0.20624521,0.21781074,12.854861,2.248224,-3.0048149,3
179579502892307,-0.5212727,0.0038924334,-0.11022391,8.463761,-0.50040346,0.1987248,3
179579522892307,-0.5194401,0.110182986,-0.046083067,15.222799,-2.3679378,3.5387383,3
179579542892307,-0.41559303,0.0008381071,0.3289882,5.2290964,4.022382,2.8539755,3
179579562892307,-0.5719745,0.17188036,-0.43153903,14.425506,-3.694366,-6.6800265,3
179579582892307,-0.4168147,-0.33941385,0.42306143,12.694445,0.5865973,-0.5865973,3
179579602892307,-0.47667953,0.05153992,0.0406598,4.807704,0.66321415,0.25858167,3
179579622892307,-0.5505942,-0.23801021,-0.32280502,21.172571,-2.0949905,-2.5044115,3
179579642892307,-0.3874932,-0.24778405,0.4817045,9.6896305,2.803696,1.2881198,3
179579662892307,-0.5261596,0.22746912,-0.2830988,7.656891,-3.694366,-6.5459476,3
179579682892307,-0.46934915,-0.1976931,0.13412218,12.651348,3.3759274,5.3799353,3
179579702892307,-0.43880588,0.17615643,0.07670085,8.710372,0.54350036,-6.533976,3
179579722892307,-0.5279922,-0.009546602,-0.2617185,15.531661,-0.3974496,-4.348003,3
179579742892307,-0.51027715,0.08819184,-0.12671728,10.142148,0.75180227,0.8739103,3
179579762892307,-0.46018615,-0.34063557,0.1005246,8.403905,-1.647261,1.8292259,3
179579782892307,-0.47118172,0.20792143,-0.009431149,11.959403,2.5235655,-1.8268317,3
179579802892307,-0.44491455,-0.030316021,0.15611333,9.474146,-3.067066,-6.5483418,3
179579822892307,-0.46934915,-0.010157467,0.03332942,6.9888883,2.126116,0.9337672,3
179579842892607,-0.51638573,0.05581598,-0.1419889,10.867614,-0.9768641,4.7622128,3
179579862892607,-0.3752759,-0.26122308,0.44260913,14.820561,-1.359948,-2.6241252,3
179579882892607,-0.49928156,0.132785,-0.16153659,8.178843,2.4804688,-4.4389853,3
179579902892607,-0.45591012,-0.19341704,0.1005246,9.25866,-4.008016,-3.6392977,3
179579922892607,-0.42719942,0.10773952,0.1970413,7.2714124,0.7948992,5.0423427,3
179579942892307,-0.49744895,0.10957212,-0.13588025,10.336084,-1.3551595,-3.8667538,3
179579962892307,-0.38321716,-0.12133495,0.3039427,12.536423,-0.102953814,-3.1580484,3
179579982892307,-0.4809556,0.22685824,-0.15054102,7.7837873,0.9241901,1.525153,3
179580002892307,-0.4369733,-0.29482067,0.15183727,12.565154,-3.4549387,1.7669748,3
179580022892307,-0.42231253,0.09918741,0.11579622,10.161303,2.2314641,0.9433443,3
179580042892307,-0.45896444,-0.03642467,-0.046083067,11.600262,-2.4086404,-8.209969,3
179580062892307,-0.40093225,-0.098732926,0.19154352,11.360834,0.37829542,-0.30886146,3
179580082892307,-0.4510232,0.2470168,-0.12671728,6.651295,-0.05506832,3.1077688,3
179580102892307,-0.44674712,-0.1555434,0.1005246,15.483775,-2.083019,-1.5395187,3
179580122892307,-0.39176926,0.09552222,0.12618093,11.62181,2.3416007,-1.8771114,3
179580142892307,-0.46629483,0.0020598376,-0.137102,6.9457912,-3.1963568,-5.4326096,3
179580162892307,-0.38504973,-0.17386936,0.19398698,10.369604,0.5506832,5.1357193,3
179580182892307,-0.4687383,0.24151902,-0.16153659,7.185219,-1.3455825,-0.81165916,3
179580202892307,-0.38627148,-0.23739934,0.24774311,13.158935,-0.2777359,-2.5331428,3
179580222892307,-0.45041233,0.20914316,-0.159704,9.735122,0.5889916,1.664021,3
179580242892307,-0.4052083,-0.07490918,0.10846584,8.889942,-3.7829542,0.90982443,3
179580262892307,-0.41864735,0.038711753,0.05898576,12.296995,3.7829542,2.7989073,3
179580282892307,-0.46751654,0.06558982,-0.19330159,8.628966,-3.5435266,-5.8875217,3
179580302892307,-0.37466505,-0.15920858,0.33998376,8.923462,0.4166038,0.31843856,3
179580322892307,-0.43086463,0.22013873,-0.17008871,5.767808,0.9888355,4.558699,3
179580342892607,-0.4717926,-0.10239812,-0.08884363,10.829305,-3.7518287,-1.3216397,3
179580362892607,-0.34473264,0.072309345,0.3833552,11.277035,2.004008,-1.2569942,3
179580382892607,-0.46751654,0.18226509,-0.23056436,4.6496816,-0.845179,-3.2011454,3
179580402892607,-0.41314954,-0.24045366,0.05593143,8.432636,-0.5985687,5.219519,3
179580422892607,-0.3899367,0.19814758,0.1445069,14.308187,-1.350371,-0.026337024,3
179580442892307,-0.39848876,-0.18119974,0.1426743,12.330515,1.6233183,-4.867561,3
179580462892307,-0.45041233,-0.019320445,-0.14382151,9.828498,0.28252444,-0.818842,3
179580482892307,-0.37099984,0.025883583,0.15244813,12.598674,-3.1029801,1.6592325,3
179580502892307,-0.37283242,-0.0028270844,0.1481721,7.6090055,4.0535073,2.9641123,3
179580522892307,-0.47973385,0.21341921,-0.31730723,8.990502,-2.1452703,-8.406299,3
179580542892307,-0.33984572,-0.11278283,0.347925,8.760652,-0.36392978,1.5323359,3
179580562892307,-0.3997105,0.11812424,-0.021648454,7.5060515,0.5913859,3.3591676,3
179580582892307,-0.41864735,-0.17264763,-0.087621905,16.546833,0.05506832,-2.9497466,3
179580602892307,-0.3593934,-0.08223956,0.2269737,10.604243,1.0223553,-5.619363,3
179580622892307,-0.4174256,-0.028483424,-0.04425047,6.361588,-2.6432793,-1.1971374,3
179580642892307,-0.3557282,-0.15737599,0.11152017,9.474146,0.4189981,6.177229,3
179580662892307,-0.37955198,0.12728721,-0.035698354,12.189253,-1.2043202,-2.0878077,3
179580682892307,-0.37405416,-0.12438927,0.095026806,9.208381,-0.5027977,-5.870762,3
179580702892307,-0.36794552,0.057648573,0.028442496,8.930645,0.33759275,5.4493694,3
179580722892307,-0.38627148,-0.101787254,-0.12183035,13.510893,-0.22027329,1.0678465,3
179580742892307,-0.33007187,-0.079796106,0.13228959,12.862044,0.6560313,-6.629747,3
179580762892307,-0.33923486,0.016720604,0.0724248,5.5092263,-1.1827718,-3.7709827,3
179580782892307,-0.39054754,-0.17692368,-0.11511083,14.004113,1.0391153,3.232271,3
179580802892307,-0.2909765,0.09552222,0.098081134,7.5491486,0.48843205,-6.3567996,3
179580822892307,-0.36366946,0.12850894,-0.09617401,8.066312,-2.6983478,-0.46209505,3
179580842892607,-0.30808073,-0.012600929,0.13595477,11.056761,1.0870007,6.857203,3
179580862892607,-0.31113505,0.13828279,-0.08273498,10.216371,-0.9768641,-7.371972,3
179580882892607,-0.30441552,-0.16104119,0.014392597,11.8301115,0.39266106,2.875524,3
179580902892607,-0.29341996,0.013666277,0.06631614,13.508498,-0.28013015,1.5299416,3
179580922892607,-0.2824244,-0.011379198,-0.017372396,9.701602,-0.12929083,-8.195602,3
179580942892307,-0.26715273,-0.016876986,0.035162013,6.4525704,-0.39266106,2.0518935,3
179580962892307,-0.306859,0.20731056,-0.11694343,11.277035,-0.05506832,0.66321415,3
179580982892307,-0.23538776,0.119956836,0.08586383,3.727886,-0.3974496,-4.70475,3
179581002892307,-0.26532015,0.20853229,-0.09006536,7.556331,-1.3096683,2.152453,3
179581022892307,-0.25310284,0.002670703,0.035162013,10.733534,0.6344828,-1.1157321,3
179581042892307,-0.2311117,0.033213966,-0.0069876877,7.3408465,-0.9337672,-0.92658436,3
179581062892307,-0.21400748,-0.07124399,0.07120306,13.10626,1.5921928,3.79732,3
179581082892307,-0.2469942,0.074141935,-0.085178435,11.765467,-1.7550035,-5.6672482,3
179581102892307,-0.23355517,0.09613309,-0.093730554,7.745479,1.6496553,4.6281333,3
179581122892307,-0.19262719,0.04726387,0.013781731,13.379208,-0.8332076,-1.8076775,3
179581142892307,-0.15719701,0.0069467598,0.122515745,9.842864,1.3216397,1.4916332,3
179581162892307,-0.2170618,-0.07613091,-0.10716958,12.062357,1.0534809,0.8643332,3
179581182892307,-0.13215153,-0.14638041,0.2055934,9.1628895,-0.84996754,-6.0599093,3
179581202892307,-0.1907946,0.1346176,-0.05830037,12.565154,1.7957062,2.281744,3
179581222892307,-0.1590296,-0.044976786,0.04860105,6.265817,-1.2210802,-6.6800265,3
179581242892307,-0.15658614,0.12606548,0.057764027,9.342461,0.42139238,2.4445546,3
179581262892307,-0.1449797,0.06986588,0.074257396,11.78462,0.9289786,-2.413429,3
179581282892307,-0.15292095,-0.109117635,-0.008820283,9.560339,0.13647367,-2.7486274,3
179581302892307,-0.12421028,0.02344012,0.109687574,12.071934,1.3886794,0.79250497,3
179581322892307,-0.13764933,-0.054139767,0.027220767,7.6640735,-0.8643332,-3.6967604,3
